fecha,hora,parada,linea,identificadorCoche,esAdaptado,tiempo_min,distancia_km
2025-09-21,14:06:57,5742,128 R,3725,True,29,3.249589905947457
2025-09-21,14:06:57,5742,122 ROJA,4242,False,32,4.015356510806465
2025-09-21,14:12:01,7881,120,1186(A),False,6,2.563055789293789
2025-09-21,14:12:01,7881,123,1228(A),False,7,2.1590309321163867
2025-09-21,14:12:01,7881,153 N,409(A),True,11,3.3946379888105125
2025-09-21,14:12:01,7881,123,1231(A),False,16,4.759589919018119
2025-09-21,14:12:01,7881,153 R,414(A),True,28,4.7547295182554805
2025-09-21,14:12:01,7881,123,1229(A),False,35,4.222950625144444
2025-09-21,14:12:01,7881,153 N,328(C),True,43,3.313480351900153
2025-09-21,14:12:01,7881,120,1257(A),False,50,1.9998598520594124
2025-09-21,14:12:01,7881,153 R,340(A),True,60,2.761206144029992
2025-09-21,14:12:01,7881,153 N,337(A),True,75,2.8077288423919957
2025-09-21,14:12:01,7881,120,1234(A),False,95,2.7800332939948365
2025-09-21,14:12:01,5742,122 VERDE,4247,False,14,3.0584447351165935
2025-09-21,14:12:01,5742,128 R,3725,True,24,2.983473633838412
2025-09-21,14:12:01,5742,122 ROJA,4242,False,27,4.018154077943313
2025-09-21,14:17:05,7881,123,1228(A),False,2,0.8356247004763226
2025-09-21,14:17:05,7881,120,1186(A),False,2,1.2077795157051634
2025-09-21,14:17:05,7881,153 N,409(A),True,5,2.0690892454079575
2025-09-21,14:17:05,7881,123,1231(A),False,12,3.3572949772234355
2025-09-21,14:17:05,7881,153 R,414(A),True,23,4.7547295182554805
2025-09-21,14:17:05,7881,123,1229(A),False,30,6.4291117300328
2025-09-21,14:17:05,7881,120,1257(A),False,45,3.342979703864257
2025-09-21,14:17:05,7881,153 R,340(A),True,55,0.8520669963755779
2025-09-21,14:17:05,7881,120,413(C),False,68,3.6463677329881654
2025-09-21,14:17:05,7881,153 N,337(A),True,70,3.603917034839187
2025-09-21,14:17:05,7881,153 R,329(A),True,77,2.6926905987396528
2025-09-21,14:17:05,5742,122 VERDE,4247,False,11,2.881214889386892
2025-09-21,14:17:05,5742,128 R,3725,True,19,3.3675516669913206
2025-09-21,14:17:05,5742,122 ROJA,4242,False,22,4.01429027867485
2025-09-21,14:22:09,7881,153 N,409(A),True,0,0.3796618259014362
2025-09-21,14:22:09,7881,123,1231(A),False,5,1.6873200449684473
2025-09-21,14:22:09,7881,120,336(A),True,17,3.4758025187472286
2025-09-21,14:22:09,7881,153 R,414(A),True,18,4.7547295182554805
2025-09-21,14:22:09,7881,153 N,328(C),True,33,4.454072295108202
2025-09-21,14:22:09,7881,120,1257(A),False,40,3.3909405601350895
2025-09-21,14:22:09,7881,123,1230(A),False,43,3.565249713265264
2025-09-21,14:22:09,7881,153 R,340(A),True,50,0.49385968186916573
2025-09-21,14:22:09,7881,120,413(C),False,63,2.763795773489241
2025-09-21,14:22:09,7881,153 N,337(A),True,65,3.1599565701903405
2025-09-21,14:22:09,7881,153 R,329(A),True,72,3.064535960206021
2025-09-21,14:22:09,7881,123,1228(A),False,87,0.6581785148407289
2025-09-21,14:22:09,5742,122 VERDE,4247,False,2,0.930276680458201
2025-09-21,14:22:09,5742,128 R,3725,True,11,2.7016415674411567
2025-09-21,14:22:09,5742,122 ROJA,4242,False,17,3.409406671941222
2025-09-21,14:22:09,5742,122 VERDE,4161,False,21,4.183662779690561
2025-09-21,14:27:18,7881,123,1231(A),False,0,0.559932860141765
2025-09-21,14:27:18,7881,120,336(A),True,9,3.3129132065473352
2025-09-21,14:27:18,7881,153 R,414(A),True,17,4.8397685011791225
2025-09-21,14:27:18,7881,153 N,328(C),True,28,4.454072295108202
2025-09-21,14:27:18,7881,120,1257(A),False,34,3.566037594801334
2025-09-21,14:27:18,7881,123,1230(A),False,38,5.500578018589623
2025-09-21,14:27:18,7881,153 R,340(A),True,45,1.8076809003731025
2025-09-21,14:27:18,7881,120,413(C),False,57,2.0105533907638966
2025-09-21,14:27:18,7881,153 N,337(A),True,60,2.753697435200697
2025-09-21,14:27:18,7881,123,1213(A),False,63,3.5921169326263493
2025-09-21,14:27:18,7881,153 R,329(A),True,67,3.5378002318806825
2025-09-21,14:27:18,7881,153 N,365(C),False,90,3.5579428617486664
2025-09-21,14:27:18,5742,128 R,3725,True,7,2.209602577137802
2025-09-21,14:27:18,5742,122 ROJA,4242,False,10,3.39540292837313
2025-09-21,14:27:18,5742,122 ROJA,4166,False,20,4.036950197626781
2025-09-21,14:27:18,5742,122 VERDE,4161,False,21,4.196444438831068
2025-09-21,14:32:21,7881,120,336(A),True,6,2.7175770884650294
2025-09-21,14:32:21,7881,153 R,414(A),True,9,3.391639680203681
2025-09-21,14:32:21,7881,123,1229(A),False,17,5.838708444545844
2025-09-21,14:32:21,7881,153 N,328(C),True,22,4.682304406080159
2025-09-21,14:32:21,7881,120,1257(A),False,29,3.5656115967088384
2025-09-21,14:32:21,7881,153 R,340(A),True,39,3.3166352335422093
2025-09-21,14:32:21,7881,120,413(C),False,52,0.9745516350246789
2025-09-21,14:32:21,7881,153 N,337(A),True,54,0.9786170011540082
2025-09-21,14:32:21,7881,123,1213(A),False,61,2.8653102461519366
2025-09-21,14:32:21,7881,153 R,329(A),True,61,3.1846526218271256
2025-09-21,14:32:21,7881,123,1228(A),False,77,3.0968442261532028
2025-09-21,14:32:21,7881,153 N,365(C),False,84,2.756813958515511
2025-09-21,14:32:21,5742,128 R,3725,True,2,0.9307055470395645
2025-09-21,14:32:21,5742,122 ROJA,4242,False,4,1.4227915013368915
2025-09-21,14:32:21,5742,122 VERDE,4161,False,16,3.2369164741491687
2025-09-21,14:32:21,5742,122 ROJA,4166,False,20,4.032068990709873
2025-09-21,14:37:25,7881,120,336(A),True,2,1.273577602485619
2025-09-21,14:37:25,7881,153 R,414(A),True,5,2.060875549250105
2025-09-21,14:37:25,7881,123,1229(A),False,12,4.9292935154159085
2025-09-21,14:37:25,7881,153 N,328(C),True,17,4.682304406080159
2025-09-21,14:37:25,7881,120,1257(A),False,24,3.5656115967088384
2025-09-21,14:37:25,7881,153 R,340(A),True,34,4.263202413895841
2025-09-21,14:37:25,7881,120,413(C),False,47,0.9745516350246789
2025-09-21,14:37:25,7881,153 N,337(A),True,49,0.36809305153547794
2025-09-21,14:37:25,7881,123,1213(A),False,54,1.8481181753463105
2025-09-21,14:37:25,7881,153 R,329(A),True,56,2.439791068757597
2025-09-21,14:37:25,7881,123,1228(A),False,65,3.8982988687029363
2025-09-21,14:37:25,7881,153 N,365(C),False,79,2.489989198091249
2025-09-21,14:37:25,5742,122 VERDE,4161,False,12,3.0569019820360226
2025-09-21,14:37:25,5742,122 ROJA,4166,False,20,4.030276893953148
2025-09-21,14:37:25,5742,128 R,3891,False,32,4.002697795132209
2025-09-21,14:42:29,7881,123,1229(A),False,4,1.4735079390869206
2025-09-21,14:42:29,7881,153 N,328(C),True,14,3.9881833234634043
2025-09-21,14:42:29,7881,120,1257(A),False,19,3.5643190807592933
2025-09-21,14:42:29,7881,123,1230(A),False,22,6.542932594968149
2025-09-21,14:42:29,7881,153 R,340(A),True,29,4.7547295182554805
2025-09-21,14:42:29,7881,120,413(C),False,42,2.0913143871647755
2025-09-21,14:42:29,7881,153 N,337(A),True,44,2.425183146976694
2025-09-21,14:42:29,7881,123,1213(A),False,48,0.1564414761776281
2025-09-21,14:42:29,7881,153 R,329(A),True,51,0.8135065187530228
2025-09-21,14:42:29,7881,120,1234(A),False,64,3.6133249709238027
2025-09-21,14:42:29,7881,153 N,365(C),False,74,3.014988803071919
2025-09-21,14:42:29,5742,122 VERDE,4161,False,4,1.562531463791483
2025-09-21,14:42:29,5742,122 ROJA,4166,False,21,4.031003579644452
2025-09-21,14:42:29,5742,122 VERDE,4151,False,21,4.179839279433631
2025-09-21,14:42:29,5742,128 R,3891,False,28,3.168072998473235
2025-09-21,14:47:33,7881,123,1229(A),False,0,1.4735079390869206
2025-09-21,14:47:33,7881,153 N,328(C),True,10,3.409408320863538
2025-09-21,14:47:33,7881,120,1257(A),False,14,3.4841896580320726
2025-09-21,14:47:33,7881,123,1230(A),False,17,5.258788043066324
2025-09-21,14:47:33,7881,153 R,340(A),True,24,4.755284036964573
2025-09-21,14:47:33,7881,120,413(C),False,37,3.4851897758144648
2025-09-21,14:47:33,7881,123,1213(A),False,41,1.3949664841271319
2025-09-21,14:47:33,7881,153 R,329(A),True,46,1.1218249893367485
2025-09-21,14:47:33,7881,120,1234(A),False,59,2.5234096676061712
2025-09-21,14:47:33,7881,153 N,365(C),False,69,3.477090510169304
2025-09-21,14:47:33,7881,153 R,342(A),True,77,2.5367956333602586
2025-09-21,14:47:33,7881,153 N,421(A),False,96,4.721097470278486
2025-09-21,14:47:33,5742,122 ROJA,4166,False,20,4.055145704231416
2025-09-21,14:47:33,5742,122 VERDE,4151,False,21,4.178761971351463
2025-09-21,14:47:33,5742,128 R,3891,False,23,3.008747582426382
2025-09-21,14:52:37,7881,153 N,328(C),True,7,2.7120100434907934
2025-09-21,14:52:37,7881,120,1257(A),False,9,3.327455977414112
2025-09-21,14:52:37,7881,123,1230(A),False,13,3.67154350988726
2025-09-21,14:52:37,7881,153 R,340(A),True,19,4.755284036964573
2025-09-21,14:52:37,7881,120,413(C),False,32,3.5651861388851835
2025-09-21,14:52:37,7881,153 N,337(A),True,34,4.081028075427011
2025-09-21,14:52:37,7881,123,1213(A),False,36,2.4494832799160657
2025-09-21,14:52:37,7881,153 R,329(A),True,41,3.308453661082745
2025-09-21,14:52:37,7881,123,1228(A),False,49,0.21902041228111596
2025-09-21,14:52:37,7881,120,1234(A),False,54,1.717661020295341
2025-09-21,14:52:37,7881,153 N,365(C),False,64,3.1446139511584907
2025-09-21,14:52:37,7881,153 R,342(A),True,72,2.9091579083425443
2025-09-21,14:52:37,5742,122 ROJA,4166,False,15,3.4809588688553084
2025-09-21,14:52:37,5742,128 R,3891,False,17,3.665540666870902
2025-09-21,14:52:37,5742,122 ROJA,4147,False,21,4.008550910008813
2025-09-21,14:52:37,5742,122 VERDE,4151,False,21,4.182238681982472
2025-09-21,14:57:41,7881,153 N,328(C),True,3,1.3075303860937395
2025-09-21,14:57:41,7881,120,1257(A),False,4,1.7039147954491285
2025-09-21,14:57:41,7881,123,1230(A),False,8,2.4239908112762807
2025-09-21,14:57:41,7881,153 R,340(A),True,14,4.102030205953432
2025-09-21,14:57:41,7881,120,413(C),False,27,3.5630343063343943
2025-09-21,14:57:41,7881,153 N,337(A),True,29,4.703632608989057
2025-09-21,14:57:41,7881,123,1213(A),False,32,3.6269938273534037
2025-09-21,14:57:41,7881,153 R,329(A),True,36,4.2697877230938435
2025-09-21,14:57:41,7881,123,1228(A),False,44,1.572234616462946
2025-09-21,14:57:41,7881,120,1234(A),False,49,0.6752788248418362
2025-09-21,14:57:41,7881,153 N,365(C),False,59,2.2373075715704895
2025-09-21,14:57:41,7881,153 R,342(A),True,67,3.508994065030345
2025-09-21,14:57:41,5742,122 ROJA,4166,False,8,2.7091650204023328
2025-09-21,14:57:41,5742,128 R,3891,False,10,2.6396958403202286
2025-09-21,14:57:41,5742,122 ROJA,4147,False,17,4.353747755462448
2025-09-21,14:57:41,5742,122 VERDE,4151,False,19,3.7996969046471176
2025-09-21,15:02:44,7881,120,1257(A),False,0,0.27064109085801213
2025-09-21,15:02:44,7881,123,1230(A),False,3,1.159033156342699
2025-09-21,15:02:44,7881,153 R,340(A),True,9,3.3582161395041443
2025-09-21,15:02:44,7881,120,413(C),False,22,3.5630343063343943
2025-09-21,15:02:44,7881,153 N,337(A),True,24,4.703749556912909
2025-09-21,15:02:44,7881,123,1213(A),False,28,5.580057904172681
2025-09-21,15:02:44,7881,123,1228(A),False,39,2.558211284498067
2025-09-21,15:02:44,7881,120,1234(A),False,44,0.9579389088046771
2025-09-21,15:02:44,7881,153 N,365(C),False,54,0.8106422760870391
2025-09-21,15:02:44,7881,153 R,342(A),True,62,3.125447041584048
2025-09-21,15:02:44,7881,153 R,330(A),True,73,2.69538209971111
2025-09-21,15:02:44,7881,153 N,421(A),False,81,2.532882410009562
2025-09-21,15:02:44,5742,122 ROJA,4166,False,4,1.546344386634155
2025-09-21,15:02:44,5742,128 R,3891,False,6,1.940779105165386
2025-09-21,15:02:44,5742,122 VERDE,4151,False,15,3.234177116029919
2025-09-21,15:02:44,5742,122 ROJA,4147,False,19,3.9468937932143615
2025-09-21,15:07:48,7881,153 R,340(A),True,5,2.1698179051057376
2025-09-21,15:07:48,7881,120,413(C),False,17,3.5651861388851835
2025-09-21,15:07:48,7881,153 N,337(A),True,19,4.704677400679807
2025-09-21,15:07:48,7881,123,1228(A),False,34,3.613222074877456
2025-09-21,15:07:48,7881,120,1234(A),False,39,2.684589040457138
2025-09-21,15:07:48,7881,153 N,365(C),False,49,1.5949465660056148
2025-09-21,15:07:48,7881,123,1231(A),False,52,1.2756414981291082
2025-09-21,15:07:48,7881,153 R,342(A),True,57,2.1239353221443453
2025-09-21,15:07:48,7881,120,1186(A),False,62,3.6389445155184803
2025-09-21,15:07:48,7881,153 R,330(A),True,68,3.684299180016476
2025-09-21,15:07:48,7881,123,1229(A),False,70,3.1356228132311146
2025-09-21,15:07:48,7881,153 N,421(A),False,76,2.492929348859632
2025-09-21,15:07:48,5742,128 R,3891,False,0,0.39100558337757424
2025-09-21,15:07:48,5742,122 VERDE,4151,False,12,3.058980371388683
2025-09-21,15:07:48,5742,122 ROJA,4147,False,20,4.019978723807714
2025-09-21,15:12:52,7881,153 R,340(A),True,0,0.5320980263138907
2025-09-21,15:12:52,7881,120,413(C),False,12,3.3803993365104468
2025-09-21,15:12:52,7881,153 N,337(A),True,15,4.0799761068708404
2025-09-21,15:12:52,7881,153 R,329(A),True,21,4.756578278108133
2025-09-21,15:12:52,7881,123,1228(A),False,29,6.191044152051632
2025-09-21,15:12:52,7881,120,1234(A),False,34,3.3485047770475784
2025-09-21,15:12:52,7881,153 N,365(C),False,44,3.3483161602687717
2025-09-21,15:12:52,7881,123,1231(A),False,47,1.9320967118339778
2025-09-21,15:12:52,7881,153 R,342(A),True,52,0.6854130848661766
2025-09-21,15:12:52,7881,120,1186(A),False,57,2.635647481119344
2025-09-21,15:12:52,7881,123,1229(A),False,65,2.3465068955551653
2025-09-21,15:12:52,7881,153 N,421(A),False,71,3.541304647218936
2025-09-21,15:12:52,5742,122 VERDE,4151,False,5,1.8543377557449932
2025-09-21,15:12:52,5742,122 ROJA,4147,False,16,3.4312914691119243
2025-09-21,15:12:52,5742,122 VERDE,4258,False,28,4.172852704491377
2025-09-21,15:17:56,7881,120,413(C),False,7,2.7176915833320097
2025-09-21,15:17:56,7881,153 N,337(A),True,10,3.4466911572834507
2025-09-21,15:17:56,7881,153 R,329(A),True,15,4.301160269881737
2025-09-21,15:17:56,7881,120,1234(A),False,29,3.5621674182485945
2025-09-21,15:17:56,7881,153 N,365(C),False,39,3.9840281823888497
2025-09-21,15:17:56,7881,123,1231(A),False,42,3.65113687295934
2025-09-21,15:17:56,7881,153 R,342(A),True,47,1.0981603705806764
2025-09-21,15:17:56,7881,120,1186(A),False,52,1.7784503304907515
2025-09-21,15:17:56,7881,153 R,330(A),True,58,3.2881428491410327
2025-09-21,15:17:56,7881,123,1229(A),False,60,1.1963597756836468
2025-09-21,15:17:56,7881,153 N,421(A),False,66,3.146551329533315
2025-09-21,15:17:56,7881,123,1230(A),False,78,3.0726733156917723
2025-09-21,15:17:56,5742,122 VERDE,4151,False,0,0.3807064256078124
2025-09-21,15:17:56,5742,122 ROJA,4147,False,10,3.1258701585575155
2025-09-21,15:17:56,5742,122 VERDE,4258,False,23,4.205122635602666
2025-09-21,15:17:56,5742,122 ROJA,4241,False,35,4.032101669040676
2025-09-21,15:23:00,7881,120,413(C),False,2,1.3065894373460756
2025-09-21,15:23:00,7881,153 N,337(A),True,6,2.298045412783026
2025-09-21,15:23:00,7881,153 R,329(A),True,10,3.4272507628686806
2025-09-21,15:23:00,7881,123,1228(A),False,21,6.357456063491836
2025-09-21,15:23:00,7881,120,1234(A),False,24,3.5621674182485945
2025-09-21,15:23:00,7881,123,1231(A),False,37,6.431346829699984
2025-09-21,15:23:00,7881,153 R,342(A),True,42,3.2913437598941355
2025-09-21,15:23:00,7881,120,1186(A),False,47,1.1651259722046066
2025-09-21,15:23:00,7881,153 R,330(A),True,53,1.2122715542739426
2025-09-21,15:23:00,7881,123,1229(A),False,55,0.48742811220015664
2025-09-21,15:23:00,7881,153 N,421(A),False,61,2.2676729323826605
2025-09-21,15:23:00,5742,122 ROJA,4147,False,5,1.6622269432611605
2025-09-21,15:23:00,5742,122 VERDE,4258,False,17,3.317495992858191
2025-09-21,15:23:00,5742,128 R,3894,True,29,3.5935640385342453
2025-09-21,15:23:00,5742,122 ROJA,4241,False,29,4.032101669040676
2025-09-21,15:28:04,7881,153 N,337(A),True,0,0.532673065465193
2025-09-21,15:28:04,7881,153 R,329(A),True,6,2.5006947910958846
2025-09-21,15:28:04,7881,123,1228(A),False,15,4.309751877035888
2025-09-21,15:28:04,7881,120,1234(A),False,19,3.560875079502385
2025-09-21,15:28:04,7881,123,1231(A),False,33,3.534225938772775
2025-09-21,15:28:04,7881,153 R,342(A),True,37,3.94437565069365
2025-09-21,15:28:04,7881,120,1186(A),False,42,1.2563620197498782
2025-09-21,15:28:04,7881,153 R,330(A),True,48,0.508891575512535
2025-09-21,15:28:04,7881,123,1229(A),False,50,1.463738555668804
2025-09-21,15:28:04,7881,153 N,421(A),False,56,1.4520252275951069
2025-09-21,15:28:04,7881,120,336(A),True,66,3.2693809593319627
2025-09-21,15:28:04,5742,122 VERDE,4258,False,11,3.053237072280367
2025-09-21,15:28:04,5742,128 R,3894,True,21,3.0613000903590892
2025-09-21,15:28:04,5742,122 ROJA,4241,False,24,4.0339137466666175
2025-09-21,15:33:08,7881,153 R,329(A),True,0,0.817864557937853
2025-09-21,15:33:08,7881,123,1228(A),False,11,3.5267782441306617
2025-09-21,15:33:08,7881,120,1234(A),False,15,3.636329377586013
2025-09-21,15:33:08,7881,153 R,342(A),True,32,4.7445360701762915
2025-09-21,15:33:08,7881,120,1186(A),False,37,3.3495516244131442
2025-09-21,15:33:08,7881,153 R,330(A),True,43,2.2163234607386566
2025-09-21,15:33:08,7881,123,1229(A),False,45,2.5311188058443648
2025-09-21,15:33:08,7881,153 N,421(A),False,51,1.347022143836378
2025-09-21,15:33:08,7881,120,336(A),True,61,2.611776871012842
2025-09-21,15:33:08,7881,123,1230(A),False,63,2.1072272422801173
2025-09-21,15:33:08,7881,153 N,405(A),True,81,2.909590075992003
2025-09-21,15:33:08,5742,122 VERDE,4258,False,7,2.323122954074765
2025-09-21,15:33:08,5742,128 R,3894,True,17,3.687596198772482
2025-09-21,15:33:08,5742,122 ROJA,4241,False,18,3.415371505423426
2025-09-21,15:33:08,5742,122 VERDE,4238,False,32,4.18417944528355
2025-09-21,15:38:12,7881,123,1228(A),False,6,1.9263127246668392
2025-09-21,15:38:12,7881,120,1234(A),False,9,3.313458170207797
2025-09-21,15:38:12,7881,153 R,342(A),True,27,4.749246845759871
2025-09-21,15:38:12,7881,120,1186(A),False,32,3.40937358121597
2025-09-21,15:38:12,7881,153 R,330(A),True,38,3.442398106592213
2025-09-21,15:38:12,7881,123,1229(A),False,40,4.797310091336135
2025-09-21,15:38:12,7881,153 N,421(A),False,46,1.7940046838451056
2025-09-21,15:38:12,7881,120,336(A),True,56,1.909494212883845
2025-09-21,15:38:12,7881,123,1230(A),False,58,0.6723463594014791
2025-09-21,15:38:12,7881,153 R,346(C),True,65,3.472809306262521
2025-09-21,15:38:12,7881,153 N,405(A),True,76,2.5840341609669717
2025-09-21,15:38:12,5742,122 VERDE,4258,False,3,0.9243011361759931
2025-09-21,15:38:12,5742,128 R,3894,True,12,3.3219954579639737
2025-09-21,15:38:12,5742,122 ROJA,4241,False,12,3.537937788953945
2025-09-21,15:38:12,5742,122 VERDE,4238,False,26,4.185086270364118
2025-09-21,15:43:16,7881,123,1228(A),False,2,0.7308146201365787
2025-09-21,15:43:16,7881,120,1234(A),False,5,2.1491814636219
2025-09-21,15:43:16,7881,153 R,342(A),True,22,4.741319090871073
2025-09-21,15:43:16,7881,120,1186(A),False,26,3.564312646975517
2025-09-21,15:43:16,7881,153 R,330(A),True,33,4.284140136332551
2025-09-21,15:43:16,7881,123,1229(A),False,35,5.654976772162161
2025-09-21,15:43:16,7881,153 N,421(A),False,41,2.0581217730826955
2025-09-21,15:43:16,7881,120,336(A),True,50,0.728748734618606
2025-09-21,15:43:16,7881,123,1230(A),False,53,1.1065274285316982
2025-09-21,15:43:16,7881,153 R,346(C),True,60,3.127136118410245
2025-09-21,15:43:16,7881,153 N,405(A),True,71,3.6685765246218143
2025-09-21,15:43:16,5742,122 ROJA,4241,False,5,1.7022874059622852
2025-09-21,15:43:16,5742,128 R,3894,True,7,3.3219954579639737
2025-09-21,15:43:16,5742,122 VERDE,4238,False,21,4.182984125016876
2025-09-21,15:43:16,5742,122 ROJA,4162,False,33,4.0339137466666175
2025-09-21,15:48:20,7881,120,1234(A),False,0,0.4112874733198258
2025-09-21,15:48:20,7881,153 R,342(A),True,19,4.750499012424829
2025-09-21,15:48:20,7881,120,1186(A),False,21,3.563885992991612
2025-09-21,15:48:20,7881,153 R,330(A),True,27,4.74966106647979
2025-09-21,15:48:20,7881,153 N,421(A),False,35,4.206428144100262
2025-09-21,15:48:20,7881,120,336(A),True,45,0.2998084677771936
2025-09-21,15:48:20,7881,123,1230(A),False,48,1.8255805419227986
2025-09-21,15:48:20,7881,153 R,346(C),True,54,1.8401061676022377
2025-09-21,15:48:20,7881,153 N,405(A),True,65,3.275131801085836
2025-09-21,15:48:20,7881,123,1213(A),False,66,2.354343505515779
2025-09-21,15:48:20,7881,123,1228(A),False,89,0.2598812943243509
2025-09-21,15:48:20,7881,153 N,419(A),False,96,4.9454753310212425
2025-09-21,15:48:20,5742,122 ROJA,4241,False,0,0.670145071664224
2025-09-21,15:48:20,5742,128 R,3894,True,2,3.3219954579639737
2025-09-21,15:48:20,5742,122 VERDE,4238,False,17,3.3115768168402604
2025-09-21,15:48:20,5742,122 ROJA,4162,False,28,4.034101412101562
2025-09-21,15:48:20,5742,122 VERDE,4253,False,40,4.192536190799549
2025-09-21,15:53:24,7881,153 N,365(C),False,7,2.609290352115028
2025-09-21,15:53:24,7881,153 R,342(A),True,13,3.8836232505490633
2025-09-21,15:53:24,7881,120,1186(A),False,16,3.5630266870772833
2025-09-21,15:53:24,7881,153 R,330(A),True,22,4.753830646050354
2025-09-21,15:53:24,7881,123,1229(A),False,23,6.514026213248006
2025-09-21,15:53:24,7881,153 N,421(A),False,30,4.679046625243902
2025-09-21,15:53:24,7881,120,336(A),True,40,1.837985210576671
2025-09-21,15:53:24,7881,123,1230(A),False,43,3.8856864158747366
2025-09-21,15:53:24,7881,153 R,346(C),True,49,0.044793939885527274
2025-09-21,15:53:24,7881,153 N,405(A),True,60,2.904348882449814
2025-09-21,15:53:24,7881,123,1213(A),False,61,1.3632300305687883
2025-09-21,15:53:24,7881,120,1257(A),False,62,2.5407450848404936
2025-09-21,15:53:24,5742,122 VERDE,4238,False,12,2.995931092502559
2025-09-21,15:53:24,5742,122 ROJA,4162,False,23,4.034866622048994
2025-09-21,15:53:24,5742,122 VERDE,4253,False,35,4.195588035991958
2025-09-21,15:58:27,7881,153 N,365(C),False,3,1.2842680111430267
2025-09-21,15:58:27,7881,153 R,342(A),True,9,3.2528934340125444
2025-09-21,15:58:27,7881,120,1186(A),False,16,3.525913098214183
2025-09-21,15:58:27,7881,153 R,330(A),True,17,4.830854871895415
2025-09-21,15:58:27,7881,123,1229(A),False,17,5.025536117948291
2025-09-21,15:58:27,7881,153 N,421(A),False,25,4.679860607399389
2025-09-21,15:58:27,7881,120,336(A),True,35,3.3715844714494603
2025-09-21,15:58:27,7881,123,1230(A),False,38,5.831256794534105
2025-09-21,15:58:27,7881,153 R,346(C),True,44,1.3206940867520465
2025-09-21,15:58:27,7881,153 N,405(A),True,55,1.6186390206875128
2025-09-21,15:58:27,7881,123,1213(A),False,56,0.031219381426777888
2025-09-21,15:58:27,7881,120,1257(A),False,57,1.7832193806516408
2025-09-21,15:58:27,5742,122 VERDE,4238,False,6,1.9823188994149468
2025-09-21,15:58:27,5742,122 ROJA,4162,False,15,3.448276827982962
2025-09-21,15:58:27,5742,122 VERDE,4253,False,30,4.196379471051086
2025-09-21,16:03:31,7881,153 R,342(A),True,5,2.0517345118099697
2025-09-21,16:03:31,7881,120,1186(A),False,11,3.3242908946738505
2025-09-21,16:03:31,7881,153 R,330(A),True,12,3.6307726428627265
2025-09-21,16:03:31,7881,123,1229(A),False,13,3.5272275659711743
2025-09-21,16:03:31,7881,153 N,421(A),False,20,4.427703866719075
2025-09-21,16:03:31,7881,120,336(A),True,30,3.556140849126194
2025-09-21,16:03:31,7881,153 R,346(C),True,39,2.6057874647858363
2025-09-21,16:03:31,7881,153 N,405(A),True,50,0.06016412874705743
2025-09-21,16:03:31,7881,123,1213(A),False,50,1.2548809949452986
2025-09-21,16:03:31,7881,120,1257(A),False,52,1.19267496775303
2025-09-21,16:03:31,7881,123,1228(A),False,76,3.593040899277372
2025-09-21,16:03:31,7881,153 N,419(A),False,81,2.715100586548588
2025-09-21,16:03:31,5742,122 VERDE,4238,False,2,0.7599981020549212
2025-09-21,16:03:31,5742,122 ROJA,4162,False,10,3.1240044596637775
2025-09-21,16:03:31,5742,122 VERDE,4253,False,25,4.197203381519
2025-09-21,16:04:57,7881,153 R,342(A),True,3,2.0517345118099697
2025-09-21,16:04:57,7881,120,1186(A),False,9,3.314397880521395
2025-09-21,16:04:57,7881,123,1229(A),False,11,3.314561569549563
2025-09-21,16:04:57,7881,153 R,330(A),True,11,3.4014340330562507
2025-09-21,16:04:57,7881,153 N,421(A),False,18,4.17946706529322
2025-09-21,16:04:57,7881,120,336(A),True,29,3.563448152315241
2025-09-21,16:04:57,7881,153 R,346(C),True,38,3.3408525097923794
2025-09-21,16:04:57,7881,153 N,405(A),True,49,0.48380617190844194
2025-09-21,16:04:57,7881,123,1213(A),False,49,1.2944347421961393
2025-09-21,16:04:57,7881,120,1257(A),False,51,0.4363810193955165
2025-09-21,16:04:57,7881,153 N,419(A),False,80,2.5052508909968214
2025-09-21,16:04:57,5742,122 ROJA,4162,False,8,2.805255133091939
2025-09-21,16:04:57,5742,122 VERDE,4253,False,23,4.197203381519
2025-09-21,16:10:19,7881,123,1229(A),False,5,1.8225138849182383
2025-09-21,16:10:19,7881,153 R,330(A),True,5,2.3233152177118566
2025-09-21,16:10:19,7881,120,1186(A),False,5,2.423007057187041
2025-09-21,16:10:19,7881,153 N,421(A),False,13,3.4686854323843392
2025-09-21,16:10:19,7881,120,336(A),True,23,3.560433719116723
2025-09-21,16:10:19,7881,153 R,346(C),True,32,3.977678407600036
2025-09-21,16:10:19,7881,153 N,405(A),True,43,2.0333663134637883
2025-09-21,16:10:19,7881,123,1213(A),False,44,2.235096009166889
2025-09-21,16:10:19,7881,120,1257(A),False,45,0.9598616316798523
2025-09-21,16:10:19,7881,153 R,331(A),True,63,3.1555024551882958
2025-09-21,16:10:19,7881,123,1228(A),False,63,3.3659145780296504
2025-09-21,16:10:19,7881,153 N,419(A),False,74,2.4045367831019546
2025-09-21,16:10:19,5742,122 ROJA,4162,False,2,1.0243777658263262
2025-09-21,16:10:19,5742,122 VERDE,4253,False,18,4.19325438292597
2025-09-21,16:10:19,5742,122 ROJA,4240,False,28,4.017938128854484
2025-09-21,16:15:23,7881,123,1229(A),False,0,0.5029071960365394
2025-09-21,16:15:23,7881,153 R,330(A),True,0,0.857386484390068
